ID,wav,label
utt_001494,data\RAVDESS\Actor_16\03-01-08-02-02-01-16.wav,surprise
utt_001495,data\RAVDESS\Actor_16\03-01-08-02-02-02-16.wav,surprise
utt_001496,data\RAVDESS\Actor_17\03-01-01-01-01-01-17.wav,neutral
utt_001497,data\RAVDESS\Actor_17\03-01-01-01-01-02-17.wav,neutral
utt_001498,data\RAVDESS\Actor_17\03-01-01-01-02-01-17.wav,neutral
utt_001499,data\RAVDESS\Actor_17\03-01-01-01-02-02-17.wav,neutral
utt_001500,data\RAVDESS\Actor_17\03-01-02-01-01-01-17.wav,neutral
utt_001501,data\RAVDESS\Actor_17\03-01-02-01-01-02-17.wav,neutral
utt_001502,data\RAVDESS\Actor_17\03-01-02-01-02-01-17.wav,neutral
utt_001503,data\RAVDESS\Actor_17\03-01-02-01-02-02-17.wav,neutral
utt_001504,data\RAVDESS\Actor_17\03-01-02-02-01-01-17.wav,neutral
utt_001505,data\RAVDESS\Actor_17\03-01-02-02-01-02-17.wav,neutral
utt_001506,data\RAVDESS\Actor_17\03-01-02-02-02-01-17.wav,neutral
utt_001507,data\RAVDESS\Actor_17\03-01-02-02-02-02-17.wav,neutral
utt_001508,data\RAVDESS\Actor_17\03-01-03-01-01-01-17.wav,happy
utt_001509,data\RAVDESS\Actor_17\03-01-03-01-01-02-17.wav,happy
utt_001510,data\RAVDESS\Actor_17\03-01-03-01-02-01-17.wav,happy
utt_001511,data\RAVDESS\Actor_17\03-01-03-01-02-02-17.wav,happy
utt_001512,data\RAVDESS\Actor_17\03-01-03-02-01-01-17.wav,happy
utt_001513,data\RAVDESS\Actor_17\03-01-03-02-01-02-17.wav,happy
utt_001514,data\RAVDESS\Actor_17\03-01-03-02-02-01-17.wav,happy
utt_001515,data\RAVDESS\Actor_17\03-01-03-02-02-02-17.wav,happy
utt_001516,data\RAVDESS\Actor_17\03-01-04-01-01-01-17.wav,sad
utt_001517,data\RAVDESS\Actor_17\03-01-04-01-01-02-17.wav,sad
utt_001518,data\RAVDESS\Actor_17\03-01-04-01-02-01-17.wav,sad
utt_001519,data\RAVDESS\Actor_17\03-01-04-01-02-02-17.wav,sad
utt_001520,data\RAVDESS\Actor_17\03-01-04-02-01-01-17.wav,sad
utt_001521,data\RAVDESS\Actor_17\03-01-04-02-01-02-17.wav,sad
utt_001522,data\RAVDESS\Actor_17\03-01-04-02-02-01-17.wav,sad
utt_001523,data\RAVDESS\Actor_17\03-01-04-02-02-02-17.wav,sad
utt_001524,data\RAVDESS\Actor_17\03-01-05-01-01-01-17.wav,angry
utt_001525,data\RAVDESS\Actor_17\03-01-05-01-01-02-17.wav,angry
utt_001526,data\RAVDESS\Actor_17\03-01-05-01-02-01-17.wav,angry
utt_001527,data\RAVDESS\Actor_17\03-01-05-01-02-02-17.wav,angry
utt_001528,data\RAVDESS\Actor_17\03-01-05-02-01-01-17.wav,angry
utt_001529,data\RAVDESS\Actor_17\03-01-05-02-01-02-17.wav,angry
utt_001530,data\RAVDESS\Actor_17\03-01-05-02-02-01-17.wav,angry
utt_001531,data\RAVDESS\Actor_17\03-01-05-02-02-02-17.wav,angry
utt_001532,data\RAVDESS\Actor_17\03-01-06-01-01-01-17.wav,fear
utt_001533,data\RAVDESS\Actor_17\03-01-06-01-01-02-17.wav,fear
utt_001534,data\RAVDESS\Actor_17\03-01-06-01-02-01-17.wav,fear
utt_001535,data\RAVDESS\Actor_17\03-01-06-01-02-02-17.wav,fear
utt_001536,data\RAVDESS\Actor_17\03-01-06-02-01-01-17.wav,fear
utt_001537,data\RAVDESS\Actor_17\03-01-06-02-01-02-17.wav,fear
utt_001538,data\RAVDESS\Actor_17\03-01-06-02-02-01-17.wav,fear
utt_001539,data\RAVDESS\Actor_17\03-01-06-02-02-02-17.wav,fear
utt_001540,data\RAVDESS\Actor_17\03-01-07-01-01-01-17.wav,disgust
utt_001541,data\RAVDESS\Actor_17\03-01-07-01-01-02-17.wav,disgust
utt_001542,data\RAVDESS\Actor_17\03-01-07-01-02-01-17.wav,disgust
utt_001543,data\RAVDESS\Actor_17\03-01-07-01-02-02-17.wav,disgust
utt_001544,data\RAVDESS\Actor_17\03-01-07-02-01-01-17.wav,disgust
utt_001545,data\RAVDESS\Actor_17\03-01-07-02-01-02-17.wav,disgust
utt_001546,data\RAVDESS\Actor_17\03-01-07-02-02-01-17.wav,disgust
utt_001547,data\RAVDESS\Actor_17\03-01-07-02-02-02-17.wav,disgust
utt_001548,data\RAVDESS\Actor_17\03-01-08-01-01-01-17.wav,surprise
utt_001549,data\RAVDESS\Actor_17\03-01-08-01-01-02-17.wav,surprise
utt_001550,data\RAVDESS\Actor_17\03-01-08-01-02-01-17.wav,surprise
utt_001551,data\RAVDESS\Actor_17\03-01-08-01-02-02-17.wav,surprise
utt_001552,data\RAVDESS\Actor_17\03-01-08-02-01-01-17.wav,surprise
utt_001553,data\RAVDESS\Actor_17\03-01-08-02-01-02-17.wav,surprise
utt_001554,data\RAVDESS\Actor_17\03-01-08-02-02-01-17.wav,surprise
utt_001555,data\RAVDESS\Actor_17\03-01-08-02-02-02-17.wav,surprise
utt_001556,data\RAVDESS\Actor_18\03-01-01-01-01-01-18.wav,neutral
utt_001557,data\RAVDESS\Actor_18\03-01-01-01-01-02-18.wav,neutral
utt_001558,data\RAVDESS\Actor_18\03-01-01-01-02-01-18.wav,neutral
utt_001559,data\RAVDESS\Actor_18\03-01-01-01-02-02-18.wav,neutral
utt_001560,data\RAVDESS\Actor_18\03-01-02-01-01-01-18.wav,neutral
utt_001561,data\RAVDESS\Actor_18\03-01-02-01-01-02-18.wav,neutral
utt_001562,data\RAVDESS\Actor_18\03-01-02-01-02-01-18.wav,neutral
utt_001563,data\RAVDESS\Actor_18\03-01-02-01-02-02-18.wav,neutral
utt_001564,data\RAVDESS\Actor_18\03-01-02-02-01-01-18.wav,neutral
utt_001565,data\RAVDESS\Actor_18\03-01-02-02-01-02-18.wav,neutral
utt_001566,data\RAVDESS\Actor_18\03-01-02-02-02-01-18.wav,neutral
utt_001567,data\RAVDESS\Actor_18\03-01-02-02-02-02-18.wav,neutral
utt_001568,data\RAVDESS\Actor_18\03-01-03-01-01-01-18.wav,happy
utt_001569,data\RAVDESS\Actor_18\03-01-03-01-01-02-18.wav,happy
utt_001570,data\RAVDESS\Actor_18\03-01-03-01-02-01-18.wav,happy
utt_001571,data\RAVDESS\Actor_18\03-01-03-01-02-02-18.wav,happy
utt_001572,data\RAVDESS\Actor_18\03-01-03-02-01-01-18.wav,happy
utt_001573,data\RAVDESS\Actor_18\03-01-03-02-01-02-18.wav,happy
utt_001574,data\RAVDESS\Actor_18\03-01-03-02-02-01-18.wav,happy
utt_001575,data\RAVDESS\Actor_18\03-01-03-02-02-02-18.wav,happy
utt_001576,data\RAVDESS\Actor_18\03-01-04-01-01-01-18.wav,sad
utt_001577,data\RAVDESS\Actor_18\03-01-04-01-01-02-18.wav,sad
utt_001578,data\RAVDESS\Actor_18\03-01-04-01-02-01-18.wav,sad
utt_001579,data\RAVDESS\Actor_18\03-01-04-01-02-02-18.wav,sad
utt_001580,data\RAVDESS\Actor_18\03-01-04-02-01-01-18.wav,sad
utt_001581,data\RAVDESS\Actor_18\03-01-04-02-01-02-18.wav,sad
utt_001582,data\RAVDESS\Actor_18\03-01-04-02-02-01-18.wav,sad
utt_001583,data\RAVDESS\Actor_18\03-01-04-02-02-02-18.wav,sad
utt_001584,data\RAVDESS\Actor_18\03-01-05-01-01-01-18.wav,angry
utt_001585,data\RAVDESS\Actor_18\03-01-05-01-01-02-18.wav,angry
utt_001586,data\RAVDESS\Actor_18\03-01-05-01-02-01-18.wav,angry
utt_001587,data\RAVDESS\Actor_18\03-01-05-01-02-02-18.wav,angry
utt_001588,data\RAVDESS\Actor_18\03-01-05-02-01-01-18.wav,angry
utt_001589,data\RAVDESS\Actor_18\03-01-05-02-01-02-18.wav,angry
utt_001590,data\RAVDESS\Actor_18\03-01-05-02-02-01-18.wav,angry
utt_001591,data\RAVDESS\Actor_18\03-01-05-02-02-02-18.wav,angry
utt_001592,data\RAVDESS\Actor_18\03-01-06-01-01-01-18.wav,fear
utt_001593,data\RAVDESS\Actor_18\03-01-06-01-01-02-18.wav,fear
utt_001594,data\RAVDESS\Actor_18\03-01-06-01-02-01-18.wav,fear
utt_001595,data\RAVDESS\Actor_18\03-01-06-01-02-02-18.wav,fear
utt_001596,data\RAVDESS\Actor_18\03-01-06-02-01-01-18.wav,fear
utt_001597,data\RAVDESS\Actor_18\03-01-06-02-01-02-18.wav,fear
utt_001598,data\RAVDESS\Actor_18\03-01-06-02-02-01-18.wav,fear
utt_001599,data\RAVDESS\Actor_18\03-01-06-02-02-02-18.wav,fear
utt_001600,data\RAVDESS\Actor_18\03-01-07-01-01-01-18.wav,disgust
utt_001601,data\RAVDESS\Actor_18\03-01-07-01-01-02-18.wav,disgust
utt_001602,data\RAVDESS\Actor_18\03-01-07-01-02-01-18.wav,disgust
utt_001603,data\RAVDESS\Actor_18\03-01-07-01-02-02-18.wav,disgust
utt_001604,data\RAVDESS\Actor_18\03-01-07-02-01-01-18.wav,disgust
utt_001605,data\RAVDESS\Actor_18\03-01-07-02-01-02-18.wav,disgust
utt_001606,data\RAVDESS\Actor_18\03-01-07-02-02-01-18.wav,disgust
utt_001607,data\RAVDESS\Actor_18\03-01-07-02-02-02-18.wav,disgust
utt_001608,data\RAVDESS\Actor_18\03-01-08-01-01-01-18.wav,surprise
utt_001609,data\RAVDESS\Actor_18\03-01-08-01-01-02-18.wav,surprise
utt_001610,data\RAVDESS\Actor_18\03-01-08-01-02-01-18.wav,surprise
utt_001611,data\RAVDESS\Actor_18\03-01-08-01-02-02-18.wav,surprise
utt_001612,data\RAVDESS\Actor_18\03-01-08-02-01-01-18.wav,surprise
utt_001613,data\RAVDESS\Actor_18\03-01-08-02-01-02-18.wav,surprise
utt_001614,data\RAVDESS\Actor_18\03-01-08-02-02-01-18.wav,surprise
utt_001615,data\RAVDESS\Actor_18\03-01-08-02-02-02-18.wav,surprise
utt_001616,data\RAVDESS\Actor_19\03-01-01-01-01-01-19.wav,neutral
utt_001617,data\RAVDESS\Actor_19\03-01-01-01-01-02-19.wav,neutral
utt_001618,data\RAVDESS\Actor_19\03-01-01-01-02-01-19.wav,neutral
utt_001619,data\RAVDESS\Actor_19\03-01-01-01-02-02-19.wav,neutral
utt_001620,data\RAVDESS\Actor_19\03-01-02-01-01-01-19.wav,neutral
utt_001621,data\RAVDESS\Actor_19\03-01-02-01-01-02-19.wav,neutral
utt_001622,data\RAVDESS\Actor_19\03-01-02-01-02-01-19.wav,neutral
utt_001623,data\RAVDESS\Actor_19\03-01-02-01-02-02-19.wav,neutral
utt_001624,data\RAVDESS\Actor_19\03-01-02-02-01-01-19.wav,neutral
utt_001625,data\RAVDESS\Actor_19\03-01-02-02-01-02-19.wav,neutral
utt_001626,data\RAVDESS\Actor_19\03-01-02-02-02-01-19.wav,neutral
utt_001627,data\RAVDESS\Actor_19\03-01-02-02-02-02-19.wav,neutral
utt_001628,data\RAVDESS\Actor_19\03-01-03-01-01-01-19.wav,happy
utt_001629,data\RAVDESS\Actor_19\03-01-03-01-01-02-19.wav,happy
utt_001630,data\RAVDESS\Actor_19\03-01-03-01-02-01-19.wav,happy
utt_001631,data\RAVDESS\Actor_19\03-01-03-01-02-02-19.wav,happy
utt_001632,data\RAVDESS\Actor_19\03-01-03-02-01-01-19.wav,happy
utt_001633,data\RAVDESS\Actor_19\03-01-03-02-01-02-19.wav,happy
utt_001634,data\RAVDESS\Actor_19\03-01-03-02-02-01-19.wav,happy
utt_001635,data\RAVDESS\Actor_19\03-01-03-02-02-02-19.wav,happy
utt_001636,data\RAVDESS\Actor_19\03-01-04-01-01-01-19.wav,sad
utt_001637,data\RAVDESS\Actor_19\03-01-04-01-01-02-19.wav,sad
utt_001638,data\RAVDESS\Actor_19\03-01-04-01-02-01-19.wav,sad
utt_001639,data\RAVDESS\Actor_19\03-01-04-01-02-02-19.wav,sad
utt_001640,data\RAVDESS\Actor_19\03-01-04-02-01-01-19.wav,sad
utt_001641,data\RAVDESS\Actor_19\03-01-04-02-01-02-19.wav,sad
utt_001642,data\RAVDESS\Actor_19\03-01-04-02-02-01-19.wav,sad
utt_001643,data\RAVDESS\Actor_19\03-01-04-02-02-02-19.wav,sad
utt_001644,data\RAVDESS\Actor_19\03-01-05-01-01-01-19.wav,angry
utt_001645,data\RAVDESS\Actor_19\03-01-05-01-01-02-19.wav,angry
utt_001646,data\RAVDESS\Actor_19\03-01-05-01-02-01-19.wav,angry
utt_001647,data\RAVDESS\Actor_19\03-01-05-01-02-02-19.wav,angry
utt_001648,data\RAVDESS\Actor_19\03-01-05-02-01-01-19.wav,angry
utt_001649,data\RAVDESS\Actor_19\03-01-05-02-01-02-19.wav,angry
utt_001650,data\RAVDESS\Actor_19\03-01-05-02-02-01-19.wav,angry
utt_001651,data\RAVDESS\Actor_19\03-01-05-02-02-02-19.wav,angry
utt_001652,data\RAVDESS\Actor_19\03-01-06-01-01-01-19.wav,fear
utt_001653,data\RAVDESS\Actor_19\03-01-06-01-01-02-19.wav,fear
utt_001654,data\RAVDESS\Actor_19\03-01-06-01-02-01-19.wav,fear
utt_001655,data\RAVDESS\Actor_19\03-01-06-01-02-02-19.wav,fear
utt_001656,data\RAVDESS\Actor_19\03-01-06-02-01-01-19.wav,fear
utt_001657,data\RAVDESS\Actor_19\03-01-06-02-01-02-19.wav,fear
utt_001658,data\RAVDESS\Actor_19\03-01-06-02-02-01-19.wav,fear
utt_001659,data\RAVDESS\Actor_19\03-01-06-02-02-02-19.wav,fear
utt_001660,data\RAVDESS\Actor_19\03-01-07-01-01-01-19.wav,disgust
utt_001661,data\RAVDESS\Actor_19\03-01-07-01-01-02-19.wav,disgust
utt_001662,data\RAVDESS\Actor_19\03-01-07-01-02-01-19.wav,disgust
utt_001663,data\RAVDESS\Actor_19\03-01-07-01-02-02-19.wav,disgust
utt_001664,data\RAVDESS\Actor_19\03-01-07-02-01-01-19.wav,disgust
utt_001665,data\RAVDESS\Actor_19\03-01-07-02-01-02-19.wav,disgust
utt_001666,data\RAVDESS\Actor_19\03-01-07-02-02-01-19.wav,disgust
utt_001667,data\RAVDESS\Actor_19\03-01-07-02-02-02-19.wav,disgust
utt_001668,data\RAVDESS\Actor_19\03-01-08-01-01-01-19.wav,surprise
utt_001669,data\RAVDESS\Actor_19\03-01-08-01-01-02-19.wav,surprise
utt_001670,data\RAVDESS\Actor_19\03-01-08-01-02-01-19.wav,surprise
utt_001671,data\RAVDESS\Actor_19\03-01-08-01-02-02-19.wav,surprise
utt_001672,data\RAVDESS\Actor_19\03-01-08-02-01-01-19.wav,surprise
utt_001673,data\RAVDESS\Actor_19\03-01-08-02-01-02-19.wav,surprise
utt_001674,data\RAVDESS\Actor_19\03-01-08-02-02-01-19.wav,surprise
utt_001675,data\RAVDESS\Actor_19\03-01-08-02-02-02-19.wav,surprise
utt_001676,data\RAVDESS\Actor_20\03-01-01-01-01-01-20.wav,neutral
utt_001677,data\RAVDESS\Actor_20\03-01-01-01-01-02-20.wav,neutral
utt_001678,data\RAVDESS\Actor_20\03-01-01-01-02-01-20.wav,neutral
utt_001679,data\RAVDESS\Actor_20\03-01-01-01-02-02-20.wav,neutral
utt_001680,data\RAVDESS\Actor_20\03-01-02-01-01-01-20.wav,neutral
utt_001681,data\RAVDESS\Actor_20\03-01-02-01-01-02-20.wav,neutral
utt_001682,data\RAVDESS\Actor_20\03-01-02-01-02-01-20.wav,neutral
utt_001683,data\RAVDESS\Actor_20\03-01-02-01-02-02-20.wav,neutral
utt_001684,data\RAVDESS\Actor_20\03-01-02-02-01-01-20.wav,neutral
utt_001685,data\RAVDESS\Actor_20\03-01-02-02-01-02-20.wav,neutral
utt_001686,data\RAVDESS\Actor_20\03-01-02-02-02-01-20.wav,neutral
utt_001687,data\RAVDESS\Actor_20\03-01-02-02-02-02-20.wav,neutral
utt_001688,data\RAVDESS\Actor_20\03-01-03-01-01-01-20.wav,happy
utt_001689,data\RAVDESS\Actor_20\03-01-03-01-01-02-20.wav,happy
utt_001690,data\RAVDESS\Actor_20\03-01-03-01-02-01-20.wav,happy
utt_001691,data\RAVDESS\Actor_20\03-01-03-01-02-02-20.wav,happy
utt_001692,data\RAVDESS\Actor_20\03-01-03-02-01-01-20.wav,happy
utt_001693,data\RAVDESS\Actor_20\03-01-03-02-01-02-20.wav,happy
utt_001694,data\RAVDESS\Actor_20\03-01-03-02-02-01-20.wav,happy
utt_001695,data\RAVDESS\Actor_20\03-01-03-02-02-02-20.wav,happy
utt_001696,data\RAVDESS\Actor_20\03-01-04-01-01-01-20.wav,sad
utt_001697,data\RAVDESS\Actor_20\03-01-04-01-01-02-20.wav,sad
utt_001698,data\RAVDESS\Actor_20\03-01-04-01-02-01-20.wav,sad
utt_001699,data\RAVDESS\Actor_20\03-01-04-01-02-02-20.wav,sad
utt_001700,data\RAVDESS\Actor_20\03-01-04-02-01-01-20.wav,sad
utt_001701,data\RAVDESS\Actor_20\03-01-04-02-01-02-20.wav,sad
utt_001702,data\RAVDESS\Actor_20\03-01-04-02-02-01-20.wav,sad
utt_001703,data\RAVDESS\Actor_20\03-01-04-02-02-02-20.wav,sad
utt_001704,data\RAVDESS\Actor_20\03-01-05-01-01-01-20.wav,angry
utt_001705,data\RAVDESS\Actor_20\03-01-05-01-01-02-20.wav,angry
utt_001706,data\RAVDESS\Actor_20\03-01-05-01-02-01-20.wav,angry
utt_001707,data\RAVDESS\Actor_20\03-01-05-01-02-02-20.wav,angry
utt_001708,data\RAVDESS\Actor_20\03-01-05-02-01-01-20.wav,angry
utt_001709,data\RAVDESS\Actor_20\03-01-05-02-01-02-20.wav,angry
utt_001710,data\RAVDESS\Actor_20\03-01-05-02-02-01-20.wav,angry
utt_001711,data\RAVDESS\Actor_20\03-01-05-02-02-02-20.wav,angry
utt_001712,data\RAVDESS\Actor_20\03-01-06-01-01-01-20.wav,fear
utt_001713,data\RAVDESS\Actor_20\03-01-06-01-01-02-20.wav,fear
utt_001714,data\RAVDESS\Actor_20\03-01-06-01-02-01-20.wav,fear
utt_001715,data\RAVDESS\Actor_20\03-01-06-01-02-02-20.wav,fear
utt_001716,data\RAVDESS\Actor_20\03-01-06-02-01-01-20.wav,fear
utt_001717,data\RAVDESS\Actor_20\03-01-06-02-01-02-20.wav,fear
utt_001718,data\RAVDESS\Actor_20\03-01-06-02-02-01-20.wav,fear
utt_001719,data\RAVDESS\Actor_20\03-01-06-02-02-02-20.wav,fear
utt_001720,data\RAVDESS\Actor_20\03-01-07-01-01-01-20.wav,disgust
utt_001721,data\RAVDESS\Actor_20\03-01-07-01-01-02-20.wav,disgust
utt_001722,data\RAVDESS\Actor_20\03-01-07-01-02-01-20.wav,disgust
utt_001723,data\RAVDESS\Actor_20\03-01-07-01-02-02-20.wav,disgust
utt_001724,data\RAVDESS\Actor_20\03-01-07-02-01-01-20.wav,disgust
utt_001725,data\RAVDESS\Actor_20\03-01-07-02-01-02-20.wav,disgust
utt_001726,data\RAVDESS\Actor_20\03-01-07-02-02-01-20.wav,disgust
utt_001727,data\RAVDESS\Actor_20\03-01-07-02-02-02-20.wav,disgust
utt_001728,data\RAVDESS\Actor_20\03-01-08-01-01-01-20.wav,surprise
utt_001729,data\RAVDESS\Actor_20\03-01-08-01-01-02-20.wav,surprise
utt_001730,data\RAVDESS\Actor_20\03-01-08-01-02-01-20.wav,surprise
utt_001731,data\RAVDESS\Actor_20\03-01-08-01-02-02-20.wav,surprise
utt_001732,data\RAVDESS\Actor_20\03-01-08-02-01-01-20.wav,surprise
utt_001733,data\RAVDESS\Actor_20\03-01-08-02-01-02-20.wav,surprise
utt_001734,data\RAVDESS\Actor_20\03-01-08-02-02-01-20.wav,surprise
utt_001735,data\RAVDESS\Actor_20\03-01-08-02-02-02-20.wav,surprise
utt_001736,data\RAVDESS\Actor_21\03-01-01-01-01-01-21.wav,neutral
utt_001737,data\RAVDESS\Actor_21\03-01-01-01-01-02-21.wav,neutral
utt_001738,data\RAVDESS\Actor_21\03-01-01-01-02-01-21.wav,neutral
utt_001739,data\RAVDESS\Actor_21\03-01-01-01-02-02-21.wav,neutral
utt_001740,data\RAVDESS\Actor_21\03-01-02-01-01-01-21.wav,neutral
utt_001741,data\RAVDESS\Actor_21\03-01-02-01-01-02-21.wav,neutral
utt_001742,data\RAVDESS\Actor_21\03-01-02-01-02-01-21.wav,neutral
utt_001743,data\RAVDESS\Actor_21\03-01-02-01-02-02-21.wav,neutral
utt_001744,data\RAVDESS\Actor_21\03-01-02-02-01-01-21.wav,neutral
utt_001745,data\RAVDESS\Actor_21\03-01-02-02-01-02-21.wav,neutral
utt_001746,data\RAVDESS\Actor_21\03-01-02-02-02-01-21.wav,neutral
utt_001747,data\RAVDESS\Actor_21\03-01-02-02-02-02-21.wav,neutral
utt_001748,data\RAVDESS\Actor_21\03-01-03-01-01-01-21.wav,happy
utt_001749,data\RAVDESS\Actor_21\03-01-03-01-01-02-21.wav,happy
utt_001750,data\RAVDESS\Actor_21\03-01-03-01-02-01-21.wav,happy
utt_001751,data\RAVDESS\Actor_21\03-01-03-01-02-02-21.wav,happy
utt_001752,data\RAVDESS\Actor_21\03-01-03-02-01-01-21.wav,happy
utt_001753,data\RAVDESS\Actor_21\03-01-03-02-01-02-21.wav,happy
utt_001754,data\RAVDESS\Actor_21\03-01-03-02-02-01-21.wav,happy
utt_001755,data\RAVDESS\Actor_21\03-01-03-02-02-02-21.wav,happy
utt_001756,data\RAVDESS\Actor_21\03-01-04-01-01-01-21.wav,sad
utt_001757,data\RAVDESS\Actor_21\03-01-04-01-01-02-21.wav,sad
utt_001758,data\RAVDESS\Actor_21\03-01-04-01-02-01-21.wav,sad
utt_001759,data\RAVDESS\Actor_21\03-01-04-01-02-02-21.wav,sad
utt_001760,data\RAVDESS\Actor_21\03-01-04-02-01-01-21.wav,sad
utt_001761,data\RAVDESS\Actor_21\03-01-04-02-01-02-21.wav,sad
utt_001762,data\RAVDESS\Actor_21\03-01-04-02-02-01-21.wav,sad
utt_001763,data\RAVDESS\Actor_21\03-01-04-02-02-02-21.wav,sad
utt_001764,data\RAVDESS\Actor_21\03-01-05-01-01-01-21.wav,angry
utt_001765,data\RAVDESS\Actor_21\03-01-05-01-01-02-21.wav,angry
utt_001766,data\RAVDESS\Actor_21\03-01-05-01-02-01-21.wav,angry
utt_001767,data\RAVDESS\Actor_21\03-01-05-01-02-02-21.wav,angry
utt_001768,data\RAVDESS\Actor_21\03-01-05-02-01-01-21.wav,angry
utt_001769,data\RAVDESS\Actor_21\03-01-05-02-01-02-21.wav,angry
utt_001770,data\RAVDESS\Actor_21\03-01-05-02-02-01-21.wav,angry
utt_001771,data\RAVDESS\Actor_21\03-01-05-02-02-02-21.wav,angry
utt_001772,data\RAVDESS\Actor_21\03-01-06-01-01-01-21.wav,fear
utt_001773,data\RAVDESS\Actor_21\03-01-06-01-01-02-21.wav,fear
utt_001774,data\RAVDESS\Actor_21\03-01-06-01-02-01-21.wav,fear
utt_001775,data\RAVDESS\Actor_21\03-01-06-01-02-02-21.wav,fear
utt_001776,data\RAVDESS\Actor_21\03-01-06-02-01-01-21.wav,fear
utt_001777,data\RAVDESS\Actor_21\03-01-06-02-01-02-21.wav,fear
utt_001778,data\RAVDESS\Actor_21\03-01-06-02-02-01-21.wav,fear
utt_001779,data\RAVDESS\Actor_21\03-01-06-02-02-02-21.wav,fear
utt_001780,data\RAVDESS\Actor_21\03-01-07-01-01-01-21.wav,disgust
utt_001781,data\RAVDESS\Actor_21\03-01-07-01-01-02-21.wav,disgust
utt_001782,data\RAVDESS\Actor_21\03-01-07-01-02-01-21.wav,disgust
utt_001783,data\RAVDESS\Actor_21\03-01-07-01-02-02-21.wav,disgust
utt_001784,data\RAVDESS\Actor_21\03-01-07-02-01-01-21.wav,disgust
utt_001785,data\RAVDESS\Actor_21\03-01-07-02-01-02-21.wav,disgust
utt_001786,data\RAVDESS\Actor_21\03-01-07-02-02-01-21.wav,disgust
utt_001787,data\RAVDESS\Actor_21\03-01-07-02-02-02-21.wav,disgust
utt_001788,data\RAVDESS\Actor_21\03-01-08-01-01-01-21.wav,surprise
utt_001789,data\RAVDESS\Actor_21\03-01-08-01-01-02-21.wav,surprise
utt_001790,data\RAVDESS\Actor_21\03-01-08-01-02-01-21.wav,surprise
utt_001791,data\RAVDESS\Actor_21\03-01-08-01-02-02-21.wav,surprise
utt_001792,data\RAVDESS\Actor_21\03-01-08-02-01-01-21.wav,surprise
utt_001793,data\RAVDESS\Actor_21\03-01-08-02-01-02-21.wav,surprise
utt_001794,data\RAVDESS\Actor_21\03-01-08-02-02-01-21.wav,surprise
utt_001795,data\RAVDESS\Actor_21\03-01-08-02-02-02-21.wav,surprise
utt_001796,data\RAVDESS\Actor_22\03-01-01-01-01-01-22.wav,neutral
utt_001797,data\RAVDESS\Actor_22\03-01-01-01-01-02-22.wav,neutral
utt_001798,data\RAVDESS\Actor_22\03-01-01-01-02-01-22.wav,neutral
utt_001799,data\RAVDESS\Actor_22\03-01-01-01-02-02-22.wav,neutral
utt_001800,data\RAVDESS\Actor_22\03-01-02-01-01-01-22.wav,neutral
utt_001801,data\RAVDESS\Actor_22\03-01-02-01-01-02-22.wav,neutral
utt_001802,data\RAVDESS\Actor_22\03-01-02-01-02-01-22.wav,neutral
utt_001803,data\RAVDESS\Actor_22\03-01-02-01-02-02-22.wav,neutral
utt_001804,data\RAVDESS\Actor_22\03-01-02-02-01-01-22.wav,neutral
utt_001805,data\RAVDESS\Actor_22\03-01-02-02-01-02-22.wav,neutral
utt_001806,data\RAVDESS\Actor_22\03-01-02-02-02-01-22.wav,neutral
utt_001807,data\RAVDESS\Actor_22\03-01-02-02-02-02-22.wav,neutral
utt_001808,data\RAVDESS\Actor_22\03-01-03-01-01-01-22.wav,happy
utt_001809,data\RAVDESS\Actor_22\03-01-03-01-01-02-22.wav,happy
utt_001810,data\RAVDESS\Actor_22\03-01-03-01-02-01-22.wav,happy
utt_001811,data\RAVDESS\Actor_22\03-01-03-01-02-02-22.wav,happy
utt_001812,data\RAVDESS\Actor_22\03-01-03-02-01-01-22.wav,happy
utt_001813,data\RAVDESS\Actor_22\03-01-03-02-01-02-22.wav,happy
utt_001814,data\RAVDESS\Actor_22\03-01-03-02-02-01-22.wav,happy
utt_001815,data\RAVDESS\Actor_22\03-01-03-02-02-02-22.wav,happy
utt_001816,data\RAVDESS\Actor_22\03-01-04-01-01-01-22.wav,sad
utt_001817,data\RAVDESS\Actor_22\03-01-04-01-01-02-22.wav,sad
utt_001818,data\RAVDESS\Actor_22\03-01-04-01-02-01-22.wav,sad
utt_001819,data\RAVDESS\Actor_22\03-01-04-01-02-02-22.wav,sad
utt_001820,data\RAVDESS\Actor_22\03-01-04-02-01-01-22.wav,sad
utt_001821,data\RAVDESS\Actor_22\03-01-04-02-01-02-22.wav,sad
utt_001822,data\RAVDESS\Actor_22\03-01-04-02-02-01-22.wav,sad
utt_001823,data\RAVDESS\Actor_22\03-01-04-02-02-02-22.wav,sad
utt_001824,data\RAVDESS\Actor_22\03-01-05-01-01-01-22.wav,angry
utt_001825,data\RAVDESS\Actor_22\03-01-05-01-01-02-22.wav,angry
utt_001826,data\RAVDESS\Actor_22\03-01-05-01-02-01-22.wav,angry
utt_001827,data\RAVDESS\Actor_22\03-01-05-01-02-02-22.wav,angry
utt_001828,data\RAVDESS\Actor_22\03-01-05-02-01-01-22.wav,angry
utt_001829,data\RAVDESS\Actor_22\03-01-05-02-01-02-22.wav,angry
utt_001830,data\RAVDESS\Actor_22\03-01-05-02-02-01-22.wav,angry
